😀	aodann, aodann le gàire, fiamh-ghàire, gàire
☝🏾	colgag, colgag a’ tomhadh suas, colgag a’ tomhadh suas: tòna meadhanach doilleir a’ chraicinn, corrag, làmh, meur, suas, tomhadh, tòna meadhanach doilleir a’ chraicinn
☝🏿	colgag, colgag a’ tomhadh suas, colgag a’ tomhadh suas: tòna doilleir a’ chraicinn, corrag, làmh, meur, suas, tomhadh, tòna doilleir a’ chraicinn
👍️	+1, làmh, math, math fhèin, suas, òrdag
👍🏻	+1, làmh, math, math fhèin, math fhèin: tòna soilleir a’ chraicinn, suas, tòna soilleir a’ chraicinn, òrdag
👍🏼	+1, làmh, math, math fhèin, math fhèin: tòna meadhanach soilleir a’ chraicinn, suas, tòna meadhanach soilleir a’ chraicinn, òrdag
👍🏽	+1, làmh, math, math fhèin, math fhèin: tòna meadhanach a’ chraicinn, suas, tòna meadhanach a’ chraicinn, òrdag
👍🏾	+1, làmh, math, math fhèin, math fhèin: tòna meadhanach doilleir a’ chraicinn, suas, tòna meadhanach doilleir a’ chraicinn, òrdag
👍🏿	+1, làmh, math, math fhèin, math fhèin: tòna doilleir a’ chraicinn, suas, tòna doilleir a’ chraicinn, òrdag
👎️	-1, dona, làmh, mo chreach, sìos, òrdag
👎🏻	-1, dona, làmh, mo chreach, mo chreach: tòna soilleir a’ chraicinn, sìos, tòna soilleir a’ chraicinn, òrdag
👎🏼	-1, dona, làmh, mo chreach, mo chreach: tòna meadhanach soilleir a’ chraicinn, sìos, tòna meadhanach soilleir a’ chraicinn, òrdag
👎🏽	-1, dona, làmh, mo chreach, mo chreach: tòna meadhanach a’ chraicinn, sìos, tòna meadhanach a’ chraicinn, òrdag
👎🏾	-1, dona, làmh, mo chreach, mo chreach: tòna meadhanach doilleir a’ chraicinn, sìos, tòna meadhanach doilleir a’ chraicinn, òrdag
👎🏿	-1, dona, làmh, mo chreach, mo chreach: tòna doilleir a’ chraicinn, sìos, tòna doilleir a’ chraicinn, òrdag
✊	buille, dòrn, dòrn air a thogail, dùinte, làmh
✊🏻	buille, dòrn, dòrn air a thogail, dòrn air a thogail: tòna soilleir a’ chraicinn, dùinte, làmh, tòna soilleir a’ chraicinn
✊🏼	buille, dòrn, dòrn air a thogail, dòrn air a thogail: tòna meadhanach soilleir a’ chraicinn, dùinte, làmh, tòna meadhanach soilleir a’ chraicinn
✊🏽	buille, dòrn, dòrn air a thogail, dòrn air a thogail: tòna meadhanach a’ chraicinn, dùinte, làmh, tòna meadhanach a’ chraicinn
✊🏾	buille, dòrn, dòrn air a thogail, dòrn air a thogail: tòna meadhanach doilleir a’ chraicinn, dùinte, làmh, tòna meadhanach doilleir a’ chraicinn
✊🏿	buille, dòrn, dòrn air a thogail, dòrn air a thogail: tòna doilleir a’ chraicinn, dùinte, làmh, tòna doilleir a’ chraicinn
👊	buille, dòrn, dòrn a’ tighinn thugad, dùinte, làmh
👊🏻	buille, dòrn, dòrn a’ tighinn thugad, dòrn a’ tighinn thugad: tòna soilleir a’ chraicinn, dùinte, làmh, tòna soilleir a’ chraicinn
👊🏼	buille, dòrn, dòrn a’ tighinn thugad, dòrn a’ tighinn thugad: tòna meadhanach soilleir a’ chraicinn, dùinte, làmh, tòna meadhanach soilleir a’ chraicinn
👊🏽	buille, dòrn, dòrn a’ tighinn thugad, dòrn a’ tighinn thugad: tòna meadhanach a’ chraicinn, dùinte, làmh, tòna meadhanach a’ chraicinn
👊🏾	buille, dòrn, dòrn a’ tighinn thugad, dòrn a’ tighinn thugad: tòna meadhanach doilleir a’ chraicinn, dùinte, làmh, tòna meadhanach doilleir a’ chraicinn
👊🏿	buille, dòrn, dòrn a’ tighinn thugad, dòrn a’ tighinn thugad: tòna doilleir a’ chraicinn, dùinte, làmh, tòna doilleir a’ chraicinn
🤛	clì, dòrn, dòrn ris an taobh chlì
🤛🏻	clì, dòrn, dòrn ris an taobh chlì, dòrn ris an taobh chlì: tòna soilleir a’ chraicinn, tòna soilleir a’ chraicinn
🤛🏼	clì, dòrn, dòrn ris an taobh chlì, dòrn ris an taobh chlì: tòna meadhanach soilleir a’ chraicinn, tòna meadhanach soilleir a’ chraicinn
🤛🏽	clì, dòrn, dòrn ris an taobh chlì, dòrn ris an taobh chlì: tòna meadhanach a’ chraicinn, tòna meadhanach a’ chraicinn
🤛🏾	clì, dòrn, dòrn ris an taobh chlì, dòrn ris an taobh chlì: tòna meadhanach doilleir a’ chraicinn, tòna meadhanach doilleir a’ chraicinn
🤛🏿	clì, dòrn, dòrn ris an taobh chlì, dòrn ris an taobh chlì: tòna doilleir a’ chraicinn, tòna doilleir a’ chraicinn
🤜	deas, dòrn, dòrn ris an taobh deas
🤜🏻	deas, dòrn, dòrn ris an taobh deas, dòrn ris an taobh deas: tòna soilleir a’ chraicinn, tòna soilleir a’ chraicinn
🤜🏼	deas, dòrn, dòrn ris an taobh deas, dòrn ris an taobh deas: tòna meadhanach soilleir a’ chraicinn, tòna meadhanach soilleir a’ chraicinn
🤜🏽	deas, dòrn, dòrn ris an taobh deas, dòrn ris an taobh deas: tòna meadhanach a’ chraicinn, tòna meadhanach a’ chraicinn
🤜🏾	deas, dòrn, dòrn ris an taobh deas, dòrn ris an taobh deas: tòna meadhanach doilleir a’ chraicinn, tòna meadhanach doilleir a’ chraicinn
🤜🏿	deas, dòrn, dòrn ris an taobh deas, dòrn ris an taobh deas: tòna doilleir a’ chraicinn, tòna doilleir a’ chraicinn
👏	bas, bois, bualadh, bualadh bhasan, làmh
👏🏻	bas, bois, bualadh, bualadh bhasan, bualadh bhasan: tòna soilleir a’ chraicinn, làmh, tòna soilleir a’ chraicinn
👏🏼	bas, bois, bualadh, bualadh bhasan, bualadh bhasan: tòna meadhanach soilleir a’ chraicinn, làmh, tòna meadhanach soilleir a’ chraicinn
👏🏽	bas, bois, bualadh, bualadh bhasan, bualadh bhasan: tòna meadhanach a’ chraicinn, làmh, tòna meadhanach a’ chraicinn
👏🏾	bas, bois, bualadh, bualadh bhasan, bualadh bhasan: tòna meadhanach doilleir a’ chraicinn, làmh, tòna meadhanach doilleir a’ chraicinn
👏🏿	bas, bois, bualadh, bualadh bhasan, bualadh bhasan: tòna doilleir a’ chraicinn, làmh, tòna doilleir a’ chraicinn
🙌	a’ togail làmhan, gluasad, hò-rò, làmh, subhachas, tog, togail
🙌🏻	a’ togail làmhan, a’ togail làmhan: tòna soilleir a’ chraicinn, gluasad, hò-rò, làmh, subhachas, tog, togail, tòna soilleir a’ chraicinn
🙌🏼	a’ togail làmhan, a’ togail làmhan: tòna meadhanach soilleir a’ chraicinn, gluasad, hò-rò, làmh, subhachas, tog, togail, tòna meadhanach soilleir a’ chraicinn
🙌🏽	a’ togail làmhan, a’ togail làmhan: tòna meadhanach a’ chraicinn, gluasad, hò-rò, làmh, subhachas, tog, togail, tòna meadhanach a’ chraicinn
🙌🏾	a’ togail làmhan, a’ togail làmhan: tòna meadhanach doilleir a’ chraicinn, gluasad, hò-rò, làmh, subhachas, tog, togail, tòna meadhanach doilleir a’ chraicinn
🙌🏿	a’ togail làmhan, a’ togail làmhan: tòna doilleir a’ chraicinn, gluasad, hò-rò, làmh, subhachas, tog, togail, tòna doilleir a’ chraicinn
👐	fosgailte, làmh, làmhan fosgailte
👐🏻	fosgailte, làmh, làmhan fosgailte, làmhan fosgailte: tòna soilleir a’ chraicinn, tòna soilleir a’ chraicinn
👐🏼	fosgailte, làmh, làmhan fosgailte, làmhan fosgailte: tòna meadhanach soilleir a’ chraicinn, tòna meadhanach soilleir a’ chraicinn
👐🏽	fosgailte, làmh, làmhan fosgailte, làmhan fosgailte: tòna meadhanach a’ chraicinn, tòna meadhanach a’ chraicinn
👐🏾	fosgailte, làmh, làmhan fosgailte, làmhan fosgailte: tòna meadhanach doilleir a’ chraicinn, tòna meadhanach doilleir a’ chraicinn
👐🏿	fosgailte, làmh, làmhan fosgailte, làmhan fosgailte: tòna doilleir a’ chraicinn, tòna doilleir a’ chraicinn
🤲	an dà bhois suas còmhla, ùrnaigh
🤲🏻	an dà bhois suas còmhla, an dà bhois suas còmhla: tòna soilleir a’ chraicinn, tòna soilleir a’ chraicinn, ùrnaigh
🤲🏼	an dà bhois suas còmhla, an dà bhois suas còmhla: tòna meadhanach soilleir a’ chraicinn, tòna meadhanach soilleir a’ chraicinn, ùrnaigh
🤲🏽	an dà bhois suas còmhla, an dà bhois suas còmhla: tòna meadhanach a’ chraicinn, tòna meadhanach a’ chraicinn, ùrnaigh
🤲🏾	an dà bhois suas còmhla, an dà bhois suas còmhla: tòna meadhanach doilleir a’ chraicinn, tòna meadhanach doilleir a’ chraicinn, ùrnaigh
🤲🏿	an dà bhois suas còmhla, an dà bhois suas còmhla: tòna doilleir a’ chraicinn, tòna doilleir a’ chraicinn, ùrnaigh
🤝	aontachadh, coinneamh, crath, crathadh, crathadh-làimhe, làmh
🙏	cromadh, faighneachd, gluasad, iarraidh, làmh, làmhan paisgte, paisgte, taing, ùrnaigh
🙏🏻	cromadh, faighneachd, gluasad, iarraidh, làmh, làmhan paisgte, làmhan paisgte: tòna soilleir a’ chraicinn, paisgte, taing, tòna soilleir a’ chraicinn, ùrnaigh
🙏🏼	cromadh, faighneachd, gluasad, iarraidh, làmh, làmhan paisgte, làmhan paisgte: tòna meadhanach soilleir a’ chraicinn, paisgte, taing, tòna meadhanach soilleir a’ chraicinn, ùrnaigh
🙏🏽	cromadh, faighneachd, gluasad, iarraidh, làmh, làmhan paisgte, làmhan paisgte: tòna meadhanach a’ chraicinn, paisgte, taing, tòna meadhanach a’ chraicinn, ùrnaigh
🙏🏾	cromadh, faighneachd, gluasad, iarraidh, làmh, làmhan paisgte, làmhan paisgte: tòna meadhanach doilleir a’ chraicinn, paisgte, taing, tòna meadhanach doilleir a’ chraicinn, ùrnaigh
🙏🏿	cromadh, faighneachd, gluasad, iarraidh, làmh, làmhan paisgte, làmhan paisgte: tòna doilleir a’ chraicinn, paisgte, taing, tòna doilleir a’ chraicinn, ùrnaigh
✍️	làmh, làmh a’ sgrìobhadh, sgrìobh, sgrìobhadh
✍🏻	làmh, làmh a’ sgrìobhadh, làmh a’ sgrìobhadh: tòna soilleir a’ chraicinn, sgrìobh, sgrìobhadh, tòna soilleir a’ chraicinn
✍🏼	làmh, làmh a’ sgrìobhadh, làmh a’ sgrìobhadh: tòna meadhanach soilleir a’ chraicinn, sgrìobh, sgrìobhadh, tòna meadhanach soilleir a’ chraicinn
✍🏽	làmh, làmh a’ sgrìobhadh, làmh a’ sgrìobhadh: tòna meadhanach a’ chraicinn, sgrìobh, sgrìobhadh, tòna meadhanach a’ chraicinn
✍🏾	làmh, làmh a’ sgrìobhadh, làmh a’ sgrìobhadh: tòna meadhanach doilleir a’ chraicinn, sgrìobh, sgrìobhadh, tòna meadhanach doilleir a’ chraicinn
✍🏿	làmh, làmh a’ sgrìobhadh, làmh a’ sgrìobhadh: tòna doilleir a’ chraicinn, sgrìobh, sgrìobhadh, tòna doilleir a’ chraicinn
💅	cùram, làmh-mhaiseachadh, lìomh, lìomh ìnean, maise, ìnean
💅🏻	cùram, làmh-mhaiseachadh, lìomh, lìomh ìnean: tòna soilleir a’ chraicinn, maise, tòna soilleir a’ chraicinn, ìnean
💅🏼	cùram, làmh-mhaiseachadh, lìomh, lìomh ìnean: tòna meadhanach soilleir a’ chraicinn, maise, tòna meadhanach soilleir a’ chraicinn, ìnean
💅🏽	cùram, làmh-mhaiseachadh, lìomh, lìomh ìnean: tòna meadhanach a’ chraicinn, maise, tòna meadhanach a’ chraicinn, ìnean
💅🏾	cùram, làmh-mhaiseachadh, lìomh, lìomh ìnean: tòna meadhanach doilleir a’ chraicinn, maise, tòna meadhanach doilleir a’ chraicinn, ìnean
💅🏿	cùram, làmh-mhaiseachadh, lìomh, lìomh ìnean: tòna doilleir a’ chraicinn, maise, tòna doilleir a’ chraicinn, ìnean
🤳	camara, fèineag, fòn
🤳🏻	camara, fèineag, fèineag: tòna soilleir a’ chraicinn, fòn, tòna soilleir a’ chraicinn
🤳🏼	camara, fèineag, fèineag: tòna meadhanach soilleir a’ chraicinn, fòn, tòna meadhanach soilleir a’ chraicinn
🤳🏽	camara, fèineag, fèineag: tòna meadhanach a’ chraicinn, fòn, tòna meadhanach a’ chraicinn
🤳🏾	camara, fèineag, fèineag: tòna meadhanach doilleir a’ chraicinn, fòn, tòna meadhanach doilleir a’ chraicinn
🤳🏿	camara, fèineag, fèineag: tòna doilleir a’ chraicinn, fòn, tòna doilleir a’ chraicinn
💪	dealbh-èibhinn, fèithean, fèithean dà-cheannach, giorrachadh fèithean dà-cheannach, lùth
💪🏻	dealbh-èibhinn, fèithean, fèithean dà-cheannach, giorrachadh fèithean dà-cheannach, giorrachadh fèithean dà-cheannach: tòna soilleir a’ chraicinn, lùth, tòna soilleir a’ chraicinn
💪🏼	dealbh-èibhinn, fèithean, fèithean dà-cheannach, giorrachadh fèithean dà-cheannach, giorrachadh fèithean dà-cheannach: tòna meadhanach soilleir a’ chraicinn, lùth, tòna meadhanach soilleir a’ chraicinn
💪🏽	dealbh-èibhinn, fèithean, fèithean dà-cheannach, giorrachadh fèithean dà-cheannach, giorrachadh fèithean dà-cheannach: tòna meadhanach a’ chraicinn, lùth, tòna meadhanach a’ chraicinn
💪🏾	dealbh-èibhinn, fèithean, fèithean dà-cheannach, giorrachadh fèithean dà-cheannach, giorrachadh fèithean dà-cheannach: tòna meadhanach doilleir a’ chraicinn, lùth, tòna meadhanach doilleir a’ chraicinn
💪🏿	dealbh-èibhinn, fèithean, fèithean dà-cheannach, giorrachadh fèithean dà-cheannach, giorrachadh fèithean dà-cheannach: tòna doilleir a’ chraicinn, lùth, tòna doilleir a’ chraicinn
🦾	ath-bhall-bodhaig, gàirdean meacanaigeach, so-ruigsinneachd
🦿	ath-bhall-bodhaig, cas mheacanaigeach, so-ruigsinneachd
🦵	breab, breabadh, cas, sliasaid
🦵🏻	breab, breabadh, cas, sliasaid, sliasaid: tòna soilleir a’ chraicinn, tòna soilleir a’ chraicinn
🦵🏼	breab, breabadh, cas, sliasaid, sliasaid: tòna meadhanach soilleir a’ chraicinn, tòna meadhanach soilleir a’ chraicinn
🦵🏽	breab, breabadh, cas, sliasaid, sliasaid: tòna meadhanach a’ chraicinn, tòna meadhanach a’ chraicinn
🦵🏾	breab, breabadh, cas, sliasaid, sliasaid: tòna meadhanach doilleir a’ chraicinn, tòna meadhanach doilleir a’ chraicinn
🦵🏿	breab, breabadh, cas, sliasaid, sliasaid: tòna doilleir a’ chraicinn, tòna doilleir a’ chraicinn
🦶	breab, breabadh, cas
🦶🏻	breab, breabadh, cas, cas: tòna soilleir a’ chraicinn, tòna soilleir a’ chraicinn
🦶🏼	breab, breabadh, cas, cas: tòna meadhanach soilleir a’ chraicinn, tòna meadhanach soilleir a’ chraicinn
🦶🏽	breab, breabadh, cas, cas: tòna meadhanach a’ chraicinn, tòna meadhanach a’ chraicinn
🦶🏾	breab, breabadh, cas, cas: tòna meadhanach doilleir a’ chraicinn, tòna meadhanach doilleir a’ chraicinn
🦶🏿	breab, breabadh, cas, cas: tòna doilleir a’ chraicinn, tòna doilleir a’ chraicinn
👂️	bodhaig, cluas
👂🏻	bodhaig, cluas, cluas: tòna soilleir a’ chraicinn, tòna soilleir a’ chraicinn
👂🏼	bodhaig, cluas, cluas: tòna meadhanach soilleir a’ chraicinn, tòna meadhanach soilleir a’ chraicinn
👂🏽	bodhaig, cluas, cluas: tòna meadhanach a’ chraicinn, tòna meadhanach a’ chraicinn
👂🏾	bodhaig, cluas, cluas: tòna meadhanach doilleir a’ chraicinn, tòna meadhanach doilleir a’ chraicinn
👂🏿	bodhaig, cluas, cluas: tòna doilleir a’ chraicinn, tòna doilleir a’ chraicinn
🦻	bodhar, claisneachd, claisteachan, cluas le claisteachan, inneal-claisneachd, inneal-cluinntinn, so-ruigsinneachd, èisteachd bheag
🦻🏻	bodhar, claisneachd, claisteachan, cluas le claisteachan, cluas le claisteachan: tòna soilleir a’ chraicinn, inneal-claisneachd, inneal-cluinntinn, so-ruigsinneachd, tòna soilleir a’ chraicinn, èisteachd bheag
🦻🏼	bodhar, claisneachd, claisteachan, cluas le claisteachan, cluas le claisteachan: tòna meadhanach soilleir a’ chraicinn, inneal-claisneachd, inneal-cluinntinn, so-ruigsinneachd, tòna meadhanach soilleir a’ chraicinn, èisteachd bheag
🦻🏽	bodhar, claisneachd, claisteachan, cluas le claisteachan, cluas le claisteachan: tòna meadhanach a’ chraicinn, inneal-claisneachd, inneal-cluinntinn, so-ruigsinneachd, tòna meadhanach a’ chraicinn, èisteachd bheag
🦻🏾	bodhar, claisneachd, claisteachan, cluas le claisteachan, cluas le claisteachan: tòna meadhanach doilleir a’ chraicinn, inneal-claisneachd, inneal-cluinntinn, so-ruigsinneachd, tòna meadhanach doilleir a’ chraicinn, èisteachd bheag
🦻🏿	bodhar, claisneachd, claisteachan, cluas le claisteachan, cluas le claisteachan: tòna doilleir a’ chraicinn, inneal-claisneachd, inneal-cluinntinn, so-ruigsinneachd, tòna doilleir a’ chraicinn, èisteachd bheag
👃	bodhaig, sròn
👃🏻	bodhaig, sròn, sròn: tòna soilleir a’ chraicinn, tòna soilleir a’ chraicinn
👃🏼	bodhaig, sròn, sròn: tòna meadhanach soilleir a’ chraicinn, tòna meadhanach soilleir a’ chraicinn
👃🏽	bodhaig, sròn, sròn: tòna meadhanach a’ chraicinn, tòna meadhanach a’ chraicinn
👃🏾	bodhaig, sròn, sròn: tòna meadhanach doilleir a’ chraicinn, tòna meadhanach doilleir a’ chraicinn
👃🏿	bodhaig, sròn, sròn: tòna doilleir a’ chraicinn, tòna doilleir a’ chraicinn
🧠	eanchainn, glic, tapaidh
🦷	fiacaill, fiaclair
🦴	cnàimh, cnàimhneach
👀	aodann, sùil, sùilean
👁️	bodhaig, sùil
👅	bodhaig, teanga
👄	beul, bilean
👶	leanabh, naoidhean, òg
👶🏻	leanabh, naoidhean, naoidhean: tòna soilleir a’ chraicinn, tòna soilleir a’ chraicinn, òg
👶🏼	leanabh, naoidhean, naoidhean: tòna meadhanach soilleir a’ chraicinn, tòna meadhanach soilleir a’ chraicinn, òg
👶🏽	leanabh, naoidhean, naoidhean: tòna meadhanach a’ chraicinn, tòna meadhanach a’ chraicinn, òg
👶🏾	leanabh, naoidhean, naoidhean: tòna meadhanach doilleir a’ chraicinn, tòna meadhanach doilleir a’ chraicinn, òg
👶🏿	leanabh, naoidhean, naoidhean: tòna doilleir a’ chraicinn, tòna doilleir a’ chraicinn, òg
🧒	duine-cloinne, gun ghnè, òg
🧒🏻	duine-cloinne, duine-cloinne: tòna soilleir a’ chraicinn, gun ghnè, tòna soilleir a’ chraicinn, òg
🧒🏼	duine-cloinne, duine-cloinne: tòna meadhanach soilleir a’ chraicinn, gun ghnè, tòna meadhanach soilleir a’ chraicinn, òg
🧒🏽	duine-cloinne, duine-cloinne: tòna meadhanach a’ chraicinn, gun ghnè, tòna meadhanach a’ chraicinn, òg
🧒🏾	duine-cloinne, duine-cloinne: tòna meadhanach doilleir a’ chraicinn, gun ghnè, tòna meadhanach doilleir a’ chraicinn, òg
🧒🏿	duine-cloinne, duine-cloinne: tòna doilleir a’ chraicinn, gun ghnè, tòna doilleir a’ chraicinn, òg
👦	balach, gille, òg
👦🏻	balach, gille, gille: tòna soilleir a’ chraicinn, tòna soilleir a’ chraicinn, òg
👦🏼	balach, gille, gille: tòna meadhanach soilleir a’ chraicinn, tòna meadhanach soilleir a’ chraicinn, òg
👦🏽	balach, gille, gille: tòna meadhanach a’ chraicinn, tòna meadhanach a’ chraicinn, òg
👦🏾	balach, gille, gille: tòna meadhanach doilleir a’ chraicinn, tòna meadhanach doilleir a’ chraicinn, òg
👦🏿	balach, gille, gille: tòna doilleir a’ chraicinn, tòna doilleir a’ chraicinn, òg
👧	caileag, grian-chriosach, maighdeann, òg
👧🏻	caileag, caileag: tòna soilleir a’ chraicinn, grian-chriosach, maighdeann, tòna soilleir a’ chraicinn, òg
👧🏼	caileag, caileag: tòna meadhanach soilleir a’ chraicinn, grian-chriosach, maighdeann, tòna meadhanach soilleir a’ chraicinn, òg
👧🏽	caileag, caileag: tòna meadhanach a’ chraicinn, grian-chriosach, maighdeann, tòna meadhanach a’ chraicinn, òg
👧🏾	caileag, caileag: tòna meadhanach doilleir a’ chraicinn, grian-chriosach, maighdeann, tòna meadhanach doilleir a’ chraicinn, òg
👧🏿	caileag, caileag: tòna doilleir a’ chraicinn, grian-chriosach, maighdeann, tòna doilleir a’ chraicinn, òg
🧑	gun ghnè, inbheach
🧑🏻	gun ghnè, inbheach, inbheach: tòna soilleir a’ chraicinn, tòna soilleir a’ chraicinn
